2013-03-21 10:56:56|vdc_db_query|00299|1062|Duplicate entry '1363877797.20904' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363877797.20904' where lead_id='1010942378' and uniqueid LIKE "1363877797%";|5311|192.168.1.239|1363877518_5112778778|
2013-03-21 23:15:46|vdc_db_query|00299|1062|Duplicate entry '1363922125.75961' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922125.75961' where lead_id='1010837978' and uniqueid LIKE "1363922125%";|5752|192.168.1.239|1363920281_21117074035|
2013-03-21 23:15:48|vdc_db_query|00299|1062|Duplicate entry '1363922131.75994' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922131.75994' where lead_id='1010839071' and uniqueid LIKE "1363922131%";|6066|192.168.1.249|1363916236_13118652083|
2013-03-21 23:15:49|vdc_db_query|00299|1062|Duplicate entry '1363921993.176830' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363921993.176830' where lead_id='1010998548' and uniqueid LIKE "1363921993%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:15:50|vdc_db_query|00299|1062|Duplicate entry '1363922131.75997' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922131.75997' where lead_id='1010839075' and uniqueid LIKE "1363922131%";|5919|192.168.1.249|1363921883_17113762571|
2013-03-21 23:16:11|vdc_db_query|00299|1062|Duplicate entry '1363922164.76099' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922164.76099' where lead_id='1010850174' and uniqueid LIKE "1363922164%";|6049|192.168.1.249|1363910749_19112888311|
2013-03-21 23:16:13|vdc_db_query|00299|1062|Duplicate entry '1363922165.177601' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922165.177601' where lead_id='1010997294' and uniqueid LIKE "1363922165%";|5848|192.168.1.249|1363921616_2114765656|
2013-03-21 23:16:14|vdc_db_query|00299|1062|Duplicate entry '1363922147.76044' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922147.76044' where lead_id='1010845246' and uniqueid LIKE "1363922147%";|6039|192.168.1.239|1363918450_6114995371|
2013-03-21 23:16:16|vdc_db_query|00299|1062|Duplicate entry '1363922156.177552' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922156.177552' where lead_id='1010927783' and uniqueid LIKE "1363922156%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:16:18|vdc_db_query|00299|1062|Duplicate entry '1363922164.179964' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922164.179964' where lead_id='1010849625' and uniqueid LIKE "1363922164%";|5912|192.168.1.239|1363921382_1111763605|
2013-03-21 23:16:18|vdc_db_query|00299|1062|Duplicate entry '1363922161.215148' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922161.215148' where lead_id='1010846466' and uniqueid LIKE "1363922161%";|5763|192.168.1.239|1363921182_8113904601|
2013-03-21 23:16:18|vdc_db_query|00299|1062|Duplicate entry '1363922168.76150' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922168.76150' where lead_id='1010850832' and uniqueid LIKE "1363922168%";|6066|192.168.1.249|1363916236_13118652083|
2013-03-21 23:16:19|vdc_db_query|00299|1062|Duplicate entry '1363922158.179918' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922158.179918' where lead_id='1010846096' and uniqueid LIKE "1363922158%";|3095|192.168.1.249|1363915951_11112965238|
2013-03-21 23:16:19|vdc_db_query|00299|1062|Duplicate entry '1363922165.76126' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922165.76126' where lead_id='1010850477' and uniqueid LIKE "1363922165%";|6080|192.168.1.249|1363920366_16110769267|
2013-03-21 23:16:21|vdc_db_query|00299|1062|Duplicate entry '1363922165.76117' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922165.76117' where lead_id='1010850315' and uniqueid LIKE "1363922165%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:16:41|vdc_db_query|00299|1062|Duplicate entry '1363922174.179989' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922174.179989' where lead_id='1011000526' and uniqueid LIKE "1363922174%";|6073|192.168.1.249|1363912281_1111264437|
2013-03-21 23:16:41|vdc_db_query|00299|1062|Duplicate entry '1363922182.177677' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922182.177677' where lead_id='1010908619' and uniqueid LIKE "1363922182%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:16:42|vdc_db_query|00299|1062|Duplicate entry '1363922189.76215' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922189.76215' where lead_id='1010855629' and uniqueid LIKE "1363922189%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:16:43|vdc_db_query|00299|1062|Duplicate entry '1363922193.215321' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922193.215321' where lead_id='1010913171' and uniqueid LIKE "1363922193%";|6078|192.168.1.106|1363918487_23114375524|
2013-03-21 23:16:55|vdc_db_query|00299|1062|Duplicate entry '1363922198.180147' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922198.180147' where lead_id='1010860246' and uniqueid LIKE "1363922198%";|6039|192.168.1.239|1363918450_6114995371|
2013-03-21 23:17:25|vdc_db_query|00299|1062|Duplicate entry '1363922231.76477' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.76477' where lead_id='1010864875' and uniqueid LIKE "1363922231%";|3095|192.168.1.249|1363915951_11112965238|
2013-03-21 23:17:26|vdc_db_query|00299|1062|Duplicate entry '1363922231.177936' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.177936' where lead_id='1010899480' and uniqueid LIKE "1363922231%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:17:26|vdc_db_query|00299|1062|Duplicate entry '1363922231.177897' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.177897' where lead_id='1010898611' and uniqueid LIKE "1363922231%";|5983|192.168.1.106|1363912863_22116984799|
2013-03-21 23:17:26|vdc_db_query|00299|1062|Duplicate entry '1363922228.180294' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922228.180294' where lead_id='1010864659' and uniqueid LIKE "1363922228%";|6080|192.168.1.249|1363920366_16110769267|
2013-03-21 23:17:26|vdc_db_query|00299|1062|Duplicate entry '1363922240.76554' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922240.76554' where lead_id='1010872097' and uniqueid LIKE "1363922240%";|5763|192.168.1.239|1363921182_8113904601|
2013-03-21 23:17:26|vdc_db_query|00299|1062|Duplicate entry '1363922231.177927' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.177927' where lead_id='1010899133' and uniqueid LIKE "1363922231%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:17:26|vdc_db_query|00299|1062|Duplicate entry '1363922228.177885' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922228.177885' where lead_id='1010898154' and uniqueid LIKE "1363922228%";|5971|192.168.1.106|1363918128_6112846302|
2013-03-21 23:17:30|vdc_db_query|00299|1062|Duplicate entry '1363922243.76577' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922243.76577' where lead_id='1010872340' and uniqueid LIKE "1363922243%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:17:30|vdc_db_query|00299|1062|Duplicate entry '1363922231.177921' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.177921' where lead_id='1010898896' and uniqueid LIKE "1363922231%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:17:30|vdc_db_query|00299|1062|Duplicate entry '1363922222.76440' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922222.76440' where lead_id='1010863777' and uniqueid LIKE "1363922222%";|6061|192.168.1.239|1363917060_3110721330|
2013-03-21 23:17:33|vdc_db_query|00299|1062|Duplicate entry '1363922231.177906' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.177906' where lead_id='1010898700' and uniqueid LIKE "1363922231%";|2086|192.168.1.106|1363917560_20111697945|
2013-03-21 23:17:34|vdc_db_query|00299|1062|Duplicate entry '1363922240.177978' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922240.177978' where lead_id='1010903415' and uniqueid LIKE "1363922240%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:17:34|vdc_db_query|00299|1062|Duplicate entry '1363922243.76596' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922243.76596' where lead_id='1010872553' and uniqueid LIKE "1363922243%";|6070|192.168.1.249|1363920651_12119075720|
2013-03-21 23:17:35|vdc_db_query|00299|1062|Duplicate entry '1363922249.76619' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922249.76619' where lead_id='1010887352' and uniqueid LIKE "1363922249%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:17:46|vdc_db_query|00299|1062|Duplicate entry '1363922243.177998' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922243.177998' where lead_id='1010903559' and uniqueid LIKE "1363922243%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:17:46|vdc_db_query|00299|1062|Duplicate entry '1363922246.76613' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922246.76613' where lead_id='1010872932' and uniqueid LIKE "1363922246%";|6039|192.168.1.239|1363918450_6114995371|
2013-03-21 23:17:46|vdc_db_query|00299|1062|Duplicate entry '1363922186.177692' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922186.177692' where lead_id='1011001192' and uniqueid LIKE "1363922186%";|5823|192.168.1.106|1363921846_18114937426|
2013-03-21 23:17:46|vdc_db_query|00299|1062|Duplicate entry '1363922232.76507' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922232.76507' where lead_id='1010902648' and uniqueid LIKE "1363922232%";|5983|192.168.1.106|1363912863_22116984799|
2013-03-21 23:17:47|vdc_db_query|00299|1062|Duplicate entry '1363922252.180415' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922252.180415' where lead_id='1010873663' and uniqueid LIKE "1363922252%";|5866|192.168.1.249|1363919531_18112116864|
2013-03-21 23:17:47|vdc_db_query|00299|1062|Duplicate entry '1363922252.76649' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922252.76649' where lead_id='1010887634' and uniqueid LIKE "1363922252%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:17:50|vdc_db_query|00299|1062|Duplicate entry '1363922238.215592' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922238.215592' where lead_id='1010871590' and uniqueid LIKE "1363922238%";|6071|192.168.1.239|1363920079_7119427257|
2013-03-21 23:18:00|vdc_db_query|00299|1062|Duplicate entry '1363922273.180529' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922273.180529' where lead_id='1010883761' and uniqueid LIKE "1363922273%";|6066|192.168.1.249|1363916236_13118652083|
2013-03-21 23:18:01|vdc_db_query|00299|1062|Duplicate entry '1363922269.180497' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922269.180497' where lead_id='1010879654' and uniqueid LIKE "1363922269%";|4797|192.168.1.249|1363918267_15117858767|
2013-03-21 23:18:15|vdc_db_query|00299|1062|Duplicate entry '1363922285.76837' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922285.76837' where lead_id='1010713392' and uniqueid LIKE "1363922285%";|3095|192.168.1.249|1363915951_11112965238|
2013-03-21 23:18:20|vdc_db_query|00299|1062|Duplicate entry '1363922176.177644' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922176.177644' where lead_id='1011001125' and uniqueid LIKE "1363922176%";|5937|192.168.1.106|1363917474_1113923036|
2013-03-21 23:18:38|vdc_db_query|00299|1062|Duplicate entry '1363922304.215997' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922304.215997' where lead_id='1010793706' and uniqueid LIKE "1363922304%";|5951|192.168.1.239|1363921266_2111307672|
2013-03-21 23:18:47|vdc_db_query|00299|1062|Duplicate entry '1363922314.178320' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922314.178320' where lead_id='1010825883' and uniqueid LIKE "1363922314%";|5276|192.168.1.106|1363919014_4111190184|
2013-03-21 23:18:50|vdc_db_query|00299|1062|Duplicate entry '1363922327.216127' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922327.216127' where lead_id='1010982465' and uniqueid LIKE "1363922327%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:18:51|vdc_db_query|00299|1062|Duplicate entry '1363922311.178301' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922311.178301' where lead_id='1010825703' and uniqueid LIKE "1363922311%";|5983|192.168.1.106|1363912863_22116984799|
2013-03-21 23:18:51|vdc_db_query|00299|1062|Duplicate entry '1363922305.178239' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922305.178239' where lead_id='1010898600' and uniqueid LIKE "1363922305%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:18:52|vdc_db_query|00299|1062|Duplicate entry '1363922311.178289' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922311.178289' where lead_id='1010821286' and uniqueid LIKE "1363922311%";|5276|192.168.1.106|1363919014_4111190184|
2013-03-21 23:18:52|vdc_db_query|00299|1062|Duplicate entry '1363922311.76967' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922311.76967' where lead_id='1010822789' and uniqueid LIKE "1363922311%";|5919|192.168.1.249|1363921883_17113762571|
2013-03-21 23:18:52|vdc_db_query|00299|1062|Duplicate entry '1363922151.22167' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922151.22167' where lead_id='1011001084' and uniqueid LIKE "1363922151%";|5973|192.168.1.106|1363913893_8111030132|
2013-03-21 23:18:53|vdc_db_query|00299|1062|Duplicate entry '1363922323.77041' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922323.77041' where lead_id='1010999469' and uniqueid LIKE "1363922323%";|6034|192.168.1.249|1363922112_14112554817|
2013-03-21 23:18:54|vdc_db_query|00299|1062|Duplicate entry '1363922320.180767' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922320.180767' where lead_id='1010952717' and uniqueid LIKE "1363922320%";|6066|192.168.1.249|1363916236_13118652083|
2013-03-21 23:18:57|vdc_db_query|00299|1062|Duplicate entry '1363922323.77028' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922323.77028' where lead_id='1010719175' and uniqueid LIKE "1363922323%";|3338|192.168.1.249|1363916144_10115957026|
2013-03-21 23:18:58|vdc_db_query|00299|1062|Duplicate entry '1363922323.77032' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922323.77032' where lead_id='1010781173' and uniqueid LIKE "1363922323%";|6080|192.168.1.249|1363920366_16110769267|
2013-03-21 23:18:59|vdc_db_query|00299|1062|Duplicate entry '1363922323.216109' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922323.216109' where lead_id='1010826625' and uniqueid LIKE "1363922323%";|5276|192.168.1.106|1363919014_4111190184|
2013-03-21 23:19:01|vdc_db_query|00299|1062|Duplicate entry '1363922323.216115' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922323.216115' where lead_id='1010930860' and uniqueid LIKE "1363922323%";|6071|192.168.1.239|1363920079_7119427257|
2013-03-21 23:19:02|vdc_db_query|00299|1062|Duplicate entry '1363922201.22196' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922201.22196' where lead_id='1010916759' and uniqueid LIKE "1363922201%";|4998|192.168.1.106|1363915397_2112859581|
2013-03-21 23:19:19|vdc_db_query|00299|1062|Duplicate entry '1363922337.180813' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922337.180813' where lead_id='1010864089' and uniqueid LIKE "1363922337%";|3095|192.168.1.249|1363915951_11112965238|
2013-03-21 23:19:19|vdc_db_query|00299|1062|Duplicate entry '1363922341.178424' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922341.178424' where lead_id='1010828057' and uniqueid LIKE "1363922341%";|6078|192.168.1.106|1363918487_23114375524|
2013-03-21 23:19:23|vdc_db_query|00299|1062|Duplicate entry '1363922343.178451' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922343.178451' where lead_id='1010828228' and uniqueid LIKE "1363922343%";|5823|192.168.1.106|1363921846_18114937426|
2013-03-21 23:19:30|vdc_db_query|00299|1062|Duplicate entry '1363922320.76989' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922320.76989' where lead_id='1010826112' and uniqueid LIKE "1363922320%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:19:31|vdc_db_query|00299|1062|Duplicate entry '1363922347.77175' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922347.77175' where lead_id='1010996456' and uniqueid LIKE "1363922347%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:19:48|vdc_db_query|00299|1062|Duplicate entry '1363922365.77289' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922365.77289' where lead_id='1010836096' and uniqueid LIKE "1363922365%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:19:48|vdc_db_query|00299|1062|Duplicate entry '1363922379.216453' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922379.216453' where lead_id='1010766422' and uniqueid LIKE "1363922379%";|5951|192.168.1.239|1363921266_2111307672|
2013-03-21 23:19:59|vdc_db_query|00299|1062|Duplicate entry '1363922377.181052' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922377.181052' where lead_id='1010759296' and uniqueid LIKE "1363922377%";|6066|192.168.1.249|1363916236_13118652083|
2013-03-21 23:20:03|vdc_db_query|00299|1062|Duplicate entry '1363922387.181101' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922387.181101' where lead_id='1010837244' and uniqueid LIKE "1363922387%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:20:07|vdc_db_query|00299|1062|Duplicate entry '1363922391.181150' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922391.181150' where lead_id='1010961139' and uniqueid LIKE "1363922391%";|5919|192.168.1.249|1363921883_17113762571|
2013-03-21 23:20:12|vdc_db_query|00299|1062|Duplicate entry '1363922392.216537' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922392.216537' where lead_id='1010949562' and uniqueid LIKE "1363922392%";|5763|192.168.1.239|1363921182_8113904601|
2013-03-21 23:20:13|vdc_db_query|00299|1062|Duplicate entry '1363922387.181116' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922387.181116' where lead_id='1010837525' and uniqueid LIKE "1363922387%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:20:14|vdc_db_query|00299|1062|Duplicate entry '1363922409.77518' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922409.77518' where lead_id='1010800359' and uniqueid LIKE "1363922409%";|6049|192.168.1.249|1363910749_19112888311|
2013-03-21 23:20:18|vdc_db_query|00299|1062|Duplicate entry '1363922341.178430' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922341.178430' where lead_id='1011002334' and uniqueid LIKE "1363922341%";|5276|192.168.1.106|1363919014_4111190184|
2013-03-21 23:20:19|vdc_db_query|00299|1062|Duplicate entry '1363922397.178660' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922397.178660' where lead_id='1010842453' and uniqueid LIKE "1363922397%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:20:19|vdc_db_query|00299|1062|Duplicate entry '1363922405.216601' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922405.216601' where lead_id='1010684975' and uniqueid LIKE "1363922405%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:20:20|vdc_db_query|00299|1062|Duplicate entry '1363922231.177930' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922231.177930' where lead_id='1011001399' and uniqueid LIKE "1363922231%";|6035|192.168.1.106|1363915981_21118953665|
2013-03-21 23:20:23|vdc_db_query|00299|1062|Duplicate entry '1363922415.77546' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922415.77546' where lead_id='1010919949' and uniqueid LIKE "1363922415%";|5763|192.168.1.239|1363921182_8113904601|
2013-03-21 23:20:32|vdc_db_query|00299|1062|Duplicate entry '1363922406.178705' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922406.178705' where lead_id='1010843459' and uniqueid LIKE "1363922406%";|1226|192.168.1.197|1363918111_a16218227924|
2013-03-21 23:20:32|vdc_db_query|00299|1062|Duplicate entry '1363922412.77525' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922412.77525' where lead_id='1010943196' and uniqueid LIKE "1363922412%";|2108|192.168.1.249|1363921681_9114350619|
2013-03-21 23:20:32|vdc_db_query|00299|1062|Duplicate entry '1363922406.178696' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922406.178696' where lead_id='1010843365' and uniqueid LIKE "1363922406%";|2086|192.168.1.106|1363917560_20111697945|
2013-03-21 23:20:32|vdc_db_query|00299|1062|Duplicate entry '1363922406.77467' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922406.77467' where lead_id='1010999881' and uniqueid LIKE "1363922406%";|6080|192.168.1.249|1363920366_16110769267|
2013-03-21 23:20:33|vdc_db_query|00299|1062|Duplicate entry '1363922406.77491' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922406.77491' where lead_id='1010843596' and uniqueid LIKE "1363922406%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:20:33|vdc_db_query|00299|1062|Duplicate entry '1363922415.77558' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922415.77558' where lead_id='1010931232' and uniqueid LIKE "1363922415%";|4797|192.168.1.249|1363918267_15117858767|
2013-03-21 23:20:50|vdc_db_query|00299|1062|Duplicate entry '1363922429.178788' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922429.178788' where lead_id='1010848075' and uniqueid LIKE "1363922429%";|5864|192.168.1.106|1363920624_3114461824|
2013-03-21 23:20:53|vdc_db_query|00299|1062|Duplicate entry '1363922344.77165' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922344.77165' where lead_id='1011002421' and uniqueid LIKE "1363922344%";|5823|192.168.1.106|1363921846_18114937426|
2013-03-21 23:20:54|vdc_db_query|00299|1062|Duplicate entry '1363922365.216330' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922365.216330' where lead_id='1010990905' and uniqueid LIKE "1363922365%";|6071|192.168.1.239|1363920079_7119427257|
2013-03-21 23:20:55|vdc_db_query|00299|1062|Duplicate entry '1363922436.77681' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922436.77681' where lead_id='1010849199' and uniqueid LIKE "1363922436%";|5671|192.168.1.106|1363918589_17119320787|
2013-03-21 23:20:57|vdc_db_query|00299|1062|Duplicate entry '1363922436.178846' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922436.178846' where lead_id='1010848976' and uniqueid LIKE "1363922436%";|5823|192.168.1.106|1363921846_18114937426|
2013-03-21 23:21:02|vdc_db_query|00299|1062|Duplicate entry '1363922397.178672' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922397.178672' where lead_id='1011002597' and uniqueid LIKE "1363922397%";|6078|192.168.1.106|1363918487_23114375524|
2013-03-21 23:21:03|vdc_db_query|00299|1062|Duplicate entry '1363922453.77736' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922453.77736' where lead_id='1010981217' and uniqueid LIKE "1363922453%";|3338|192.168.1.249|1363916144_10115957026|
2013-03-21 23:21:08|vdc_db_query|00299|1062|Duplicate entry '1363922452.77730' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922452.77730' where lead_id='1010792269' and uniqueid LIKE "1363922452%";|3338|192.168.1.249|1363916144_10115957026|
2013-03-21 23:21:08|vdc_db_query|00299|1062|Duplicate entry '1363922459.77782' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922459.77782' where lead_id='1010768454' and uniqueid LIKE "1363922459%";|5919|192.168.1.249|1363921883_17113762571|
2013-03-21 23:21:12|vdc_db_query|00299|1062|Duplicate entry '1363922449.178889' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922449.178889' where lead_id='1010853623' and uniqueid LIKE "1363922449%";|6035|192.168.1.106|1363915981_21118953665|
2013-03-21 23:21:12|vdc_db_query|00299|1062|Duplicate entry '1363922455.216907' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922455.216907' where lead_id='1010932025' and uniqueid LIKE "1363922455%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:21:12|vdc_db_query|00299|1062|Duplicate entry '1363922436.77687' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922436.77687' where lead_id='1010851757' and uniqueid LIKE "1363922436%";|2086|192.168.1.106|1363917560_20111697945|
2013-03-21 23:21:13|vdc_db_query|00299|1062|Duplicate entry '1363922455.216898' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922455.216898' where lead_id='1010958357' and uniqueid LIKE "1363922455%";|4054|192.168.1.239|1363921781_5110039186|
2013-03-21 23:21:13|vdc_db_query|00299|1062|Duplicate entry '1363922453.77733' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922453.77733' where lead_id='1010949373' and uniqueid LIKE "1363922453%";|3095|192.168.1.249|1363915951_11112965238|
2013-03-21 23:21:21|vdc_db_query|00299|1062|Duplicate entry '1363922456.178924' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922456.178924' where lead_id='1010857782' and uniqueid LIKE "1363922456%";|6078|192.168.1.106|1363918487_23114375524|
2013-03-21 23:21:21|vdc_db_query|00299|1062|Duplicate entry '1363922470.77837' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922470.77837' where lead_id='1010859690' and uniqueid LIKE "1363922470%";|5501|192.168.1.106|1363920355_14119600276|
2013-03-21 23:21:21|vdc_db_query|00299|1062|Duplicate entry '1363922362.178525' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922362.178525' where lead_id='1011002469' and uniqueid LIKE "1363922362%";|5365|192.168.1.106|1363917360_5111384008|
2013-03-21 23:21:25|vdc_db_query|00299|1062|Duplicate entry '1363922469.217009' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1363922469.217009' where lead_id='1010986382' and uniqueid LIKE "1363922469%";|4054|192.168.1.239|1363921781_5110039186|
